model,scenario,region,variable,unit,year,value
PyPSA-Eur,policy_eu_regain,Luxembourg,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,0.0033202943470952316
PyPSA-Eur,policy_eu_regain,Montenegro,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,9.110872404350679e-05
PyPSA-Eur,policy_eu_regain,Montenegro,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,0.0002898756205984607
PyPSA-Eur,policy_eu_regain,Montenegro,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.000656278866496806
PyPSA-Eur,policy_eu_regain,Montenegro,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,0.004068775661546219
PyPSA-Eur,policy_eu_regain,Netherlands,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,9.044468623767101e-05
PyPSA-Eur,policy_eu_regain,Netherlands,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,0.001328896716655132
PyPSA-Eur,policy_eu_regain,Netherlands,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.0009695184591519454
PyPSA-Eur,policy_eu_regain,Netherlands,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,54.06760489975196
PyPSA-Eur,policy_eu_regain,North Macedonia,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,9.088554153478371e-05
PyPSA-Eur,policy_eu_regain,North Macedonia,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,0.0003319086641303383
PyPSA-Eur,policy_eu_regain,North Macedonia,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.00073732832706352
PyPSA-Eur,policy_eu_regain,North Macedonia,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,0.4020153830519662
PyPSA-Eur,policy_eu_regain,Norway,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,9.076132886650373e-05
PyPSA-Eur,policy_eu_regain,Norway,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,0.0015481002669648775
PyPSA-Eur,policy_eu_regain,Norway,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.0011643424027312597
PyPSA-Eur,policy_eu_regain,Norway,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,81.67073453509097
PyPSA-Eur,policy_eu_regain,Poland,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,9.024088628678148e-05
PyPSA-Eur,policy_eu_regain,Poland,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,0.0004514598419370913
PyPSA-Eur,policy_eu_regain,Poland,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.0007616678713208903
PyPSA-Eur,policy_eu_regain,Poland,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,115.50147499593504
PyPSA-Eur,policy_eu_regain,Portugal,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,9.415700960521005e-05
PyPSA-Eur,policy_eu_regain,Portugal,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,0.00026272982311429267
PyPSA-Eur,policy_eu_regain,Portugal,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.00032160069056647776
PyPSA-Eur,policy_eu_regain,Portugal,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,0.00044622301553923037
PyPSA-Eur,policy_eu_regain,Romania,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,8.962301647027792e-05
PyPSA-Eur,policy_eu_regain,Romania,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,0.00021896989275642706
PyPSA-Eur,policy_eu_regain,Romania,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.0007354463992847954
PyPSA-Eur,policy_eu_regain,Romania,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,66.99857655213603
PyPSA-Eur,policy_eu_regain,Serbia,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,9.122912513609581e-05
PyPSA-Eur,policy_eu_regain,Serbia,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,0.0002907635370842317
PyPSA-Eur,policy_eu_regain,Serbia,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.0007284548176631172
PyPSA-Eur,policy_eu_regain,Serbia,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,1.3083184444839622
PyPSA-Eur,policy_eu_regain,Slovakia,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,9.155999444590976e-05
PyPSA-Eur,policy_eu_regain,Slovakia,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,0.00027089562640091665
PyPSA-Eur,policy_eu_regain,Slovakia,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.0007240113766592052
PyPSA-Eur,policy_eu_regain,Slovakia,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,36.05692156849398
PyPSA-Eur,policy_eu_regain,Slovenia,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,9.163911694365401e-05
PyPSA-Eur,policy_eu_regain,Slovenia,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,0.0002787066551839926
PyPSA-Eur,policy_eu_regain,Slovenia,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.0006170931181046349
PyPSA-Eur,policy_eu_regain,Slovenia,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,0.0032920700780633065
PyPSA-Eur,policy_eu_regain,Spain,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,0.0001782193871666733
PyPSA-Eur,policy_eu_regain,Spain,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,0.0009102639295139268
PyPSA-Eur,policy_eu_regain,Spain,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.001807924728697999
PyPSA-Eur,policy_eu_regain,Spain,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,31.54747757389207
PyPSA-Eur,policy_eu_regain,Sweden,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,9.30048391461333e-05
PyPSA-Eur,policy_eu_regain,Sweden,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,1627.0736870526084
PyPSA-Eur,policy_eu_regain,Sweden,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.0006509661051536165
PyPSA-Eur,policy_eu_regain,Sweden,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,0.001296753395002583
PyPSA-Eur,policy_eu_regain,Switzerland,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,9.506541120579622e-05
PyPSA-Eur,policy_eu_regain,Switzerland,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,0.0003155724998992427
PyPSA-Eur,policy_eu_regain,Switzerland,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.0003027691419103552
PyPSA-Eur,policy_eu_regain,Switzerland,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,0.00046620691799908776
PyPSA-Eur,policy_eu_regain,United Kingdom,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2030,0.00018264138437764277
PyPSA-Eur,policy_eu_regain,United Kingdom,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2030,451.23695082807546
PyPSA-Eur,policy_eu_regain,United Kingdom,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2030,0.0018130780742884466
PyPSA-Eur,policy_eu_regain,United Kingdom,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2030,0.004973116019813034
PyPSA-Eur,policy_eu_regain,Albania,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,0.0019211066560273716
PyPSA-Eur,policy_eu_regain,Austria,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,0.000811658910907295
PyPSA-Eur,policy_eu_regain,Belgium,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,0.0016930606848428913
PyPSA-Eur,policy_eu_regain,Bosnia and Herzegovina,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,0.0008943993413667491
PyPSA-Eur,policy_eu_regain,Bulgaria,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,0.001404175172546235
PyPSA-Eur,policy_eu_regain,Croatia,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,0.0007689951594582275
PyPSA-Eur,policy_eu_regain,Czechia,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,0.0007923144401111165
PyPSA-Eur,policy_eu_regain,Denmark,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,0.01238376374153952
PyPSA-Eur,policy_eu_regain,Estonia,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,0.007653246702996658
PyPSA-Eur,policy_eu_regain,Finland,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,0.010853072168007509
PyPSA-Eur,policy_eu_regain,France,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,0.01378390853003725
PyPSA-Eur,policy_eu_regain,Germany,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,0.0010837290751157574
PyPSA-Eur,policy_eu_regain,Greece,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,162.7103219565483
PyPSA-Eur,policy_eu_regain,Hungary,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,0.0008773670722596522
PyPSA-Eur,policy_eu_regain,Ireland,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,588.8068544878498
PyPSA-Eur,policy_eu_regain,Italy,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,0.007670952486971426
PyPSA-Eur,policy_eu_regain,Kosovo,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,0.0014660202207710982
PyPSA-Eur,policy_eu_regain,Latvia,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,0.009086936501070696
PyPSA-Eur,policy_eu_regain,Lithuania,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,0.002267720422034763
PyPSA-Eur,policy_eu_regain,Luxembourg,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,0.0013772941937756616
PyPSA-Eur,policy_eu_regain,Montenegro,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,0.0012510650414299578
PyPSA-Eur,policy_eu_regain,Netherlands,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,0.00375200790771872
PyPSA-Eur,policy_eu_regain,North Macedonia,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,0.0019700576070837143
PyPSA-Eur,policy_eu_regain,Norway,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,0.002534970121530461
PyPSA-Eur,policy_eu_regain,Poland,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,0.002765841916592629
PyPSA-Eur,policy_eu_regain,Portugal,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,0.005779761389280306
PyPSA-Eur,policy_eu_regain,Romania,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,0.0007794530024735009
PyPSA-Eur,policy_eu_regain,Serbia,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,0.0009464136801523409
PyPSA-Eur,policy_eu_regain,Slovakia,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,0.0008921510616915321
PyPSA-Eur,policy_eu_regain,Slovenia,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,0.0010071430271077911
PyPSA-Eur,policy_eu_regain,Spain,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,0.006756150541799936
PyPSA-Eur,policy_eu_regain,Sweden,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,0.01582502948800238
PyPSA-Eur,policy_eu_regain,Switzerland,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,0.004361796313740161
PyPSA-Eur,policy_eu_regain,United Kingdom,Investments|Energy Supply|Industry|Methanol|Methanolisation,Meuro/y,2040,1482.5345793303966
PyPSA-Eur,policy_eu_regain,Albania,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,0.00015764313015902113
PyPSA-Eur,policy_eu_regain,Austria,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,6.335633156439495e-05
PyPSA-Eur,policy_eu_regain,Belgium,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,9.346589933231245e-05
PyPSA-Eur,policy_eu_regain,Bosnia and Herzegovina,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,8.323226823238275e-05
PyPSA-Eur,policy_eu_regain,Bulgaria,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,0.0001724904301477725
PyPSA-Eur,policy_eu_regain,Croatia,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,7.684338280586903e-05
PyPSA-Eur,policy_eu_regain,Czechia,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,4.459562735133802e-05
PyPSA-Eur,policy_eu_regain,Denmark,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,0.0003840999892369991
PyPSA-Eur,policy_eu_regain,Estonia,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,1.8925955317300205
PyPSA-Eur,policy_eu_regain,Finland,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,0.0014451970715323764
PyPSA-Eur,policy_eu_regain,France,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,1.8849110484736367
PyPSA-Eur,policy_eu_regain,Germany,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,5.987583829120121e-05
PyPSA-Eur,policy_eu_regain,Greece,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,6.010910591600099
PyPSA-Eur,policy_eu_regain,Hungary,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,6.030836328923364e-05
PyPSA-Eur,policy_eu_regain,Ireland,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,0.002826074076683322
PyPSA-Eur,policy_eu_regain,Italy,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,0.0010059035088937577
PyPSA-Eur,policy_eu_regain,Kosovo,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,0.00011715989482471879
PyPSA-Eur,policy_eu_regain,Latvia,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,0.0011363019595456623
PyPSA-Eur,policy_eu_regain,Lithuania,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,0.00021580564665165812
PyPSA-Eur,policy_eu_regain,Luxembourg,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,6.678031054852631e-05
PyPSA-Eur,policy_eu_regain,Montenegro,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,0.00010259529626259944
PyPSA-Eur,policy_eu_regain,Netherlands,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,0.00014284380834087896
PyPSA-Eur,policy_eu_regain,North Macedonia,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,0.0001499502988625292
PyPSA-Eur,policy_eu_regain,Norway,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,0.0009049597344837158
PyPSA-Eur,policy_eu_regain,Poland,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,0.00014083804498941685
PyPSA-Eur,policy_eu_regain,Portugal,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,1.8856963942758915
PyPSA-Eur,policy_eu_regain,Romania,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,7.848313389235476e-05
PyPSA-Eur,policy_eu_regain,Serbia,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,9.08552974397288e-05
PyPSA-Eur,policy_eu_regain,Slovakia,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,5.6008984495494896e-05
PyPSA-Eur,policy_eu_regain,Slovenia,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,8.465364558430985e-05
PyPSA-Eur,policy_eu_regain,Spain,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,0.0032597984713470434
PyPSA-Eur,policy_eu_regain,Sweden,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,0.00029974547960460627
PyPSA-Eur,policy_eu_regain,Switzerland,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,0.00018342273429928715
PyPSA-Eur,policy_eu_regain,United Kingdom,Investments|Energy Supply|Industry|Plastics|Naphtha Steam Cracker,Meuro/y,2040,1.893196555017779
PyPSA-Eur,policy_eu_regain,Albania,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,0.0016430916269442669
PyPSA-Eur,policy_eu_regain,Albania,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,0.0017459916603793874
PyPSA-Eur,policy_eu_regain,Albania,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.00010947294754901736
PyPSA-Eur,policy_eu_regain,Albania,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.00011830028600395135
PyPSA-Eur,policy_eu_regain,Austria,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,0.0008373871444878244
PyPSA-Eur,policy_eu_regain,Austria,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,0.0006485473579738712
PyPSA-Eur,policy_eu_regain,Austria,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.00011078057408825444
PyPSA-Eur,policy_eu_regain,Austria,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.00012191649106971143
PyPSA-Eur,policy_eu_regain,Belgium,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,0.001889315121887204
PyPSA-Eur,policy_eu_regain,Belgium,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,0.0031381995280118555
PyPSA-Eur,policy_eu_regain,Belgium,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.00010918300452451961
PyPSA-Eur,policy_eu_regain,Belgium,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.00011759542236184704
PyPSA-Eur,policy_eu_regain,Bosnia and Herzegovina,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,0.000778813739450744
PyPSA-Eur,policy_eu_regain,Bosnia and Herzegovina,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,0.0006705050594795565
PyPSA-Eur,policy_eu_regain,Bosnia and Herzegovina,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.00010956550790433206
PyPSA-Eur,policy_eu_regain,Bosnia and Herzegovina,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.00011975313901022464
PyPSA-Eur,policy_eu_regain,Bulgaria,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,0.0010442119223498384
PyPSA-Eur,policy_eu_regain,Bulgaria,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,0.0015519332446869874
PyPSA-Eur,policy_eu_regain,Bulgaria,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.00010890466864354103
PyPSA-Eur,policy_eu_regain,Bulgaria,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.0001182220309106267
PyPSA-Eur,policy_eu_regain,Croatia,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,0.0006153223488185417
PyPSA-Eur,policy_eu_regain,Croatia,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,0.0005731580336245579
PyPSA-Eur,policy_eu_regain,Croatia,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.00011072597289270629
PyPSA-Eur,policy_eu_regain,Croatia,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.00012281325669572657
PyPSA-Eur,policy_eu_regain,Czechia,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,0.0014418108100649428
PyPSA-Eur,policy_eu_regain,Czechia,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,0.00037105878745006507
PyPSA-Eur,policy_eu_regain,Czechia,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.00010894119854222693
PyPSA-Eur,policy_eu_regain,Czechia,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.00011801831666805591
PyPSA-Eur,policy_eu_regain,Denmark,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,1242.5307394707645
PyPSA-Eur,policy_eu_regain,Denmark,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,6545.437679639128
PyPSA-Eur,policy_eu_regain,Denmark,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.0002180108416045691
PyPSA-Eur,policy_eu_regain,Denmark,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.00023427548801292338
PyPSA-Eur,policy_eu_regain,Estonia,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,189.21034067843857
PyPSA-Eur,policy_eu_regain,Estonia,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,1905.4426341036328
PyPSA-Eur,policy_eu_regain,Estonia,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.00011844579276967369
PyPSA-Eur,policy_eu_regain,Estonia,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.00012665820323154252
PyPSA-Eur,policy_eu_regain,Finland,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,731.6108626393981
PyPSA-Eur,policy_eu_regain,Finland,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,5976.389250663418
PyPSA-Eur,policy_eu_regain,Finland,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.00011947089974577031
PyPSA-Eur,policy_eu_regain,Finland,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.00012660091879057532
PyPSA-Eur,policy_eu_regain,France,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,1142.8553268638552
PyPSA-Eur,policy_eu_regain,France,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,4610.301715937863
PyPSA-Eur,policy_eu_regain,France,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.00022156321654780988
PyPSA-Eur,policy_eu_regain,France,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.00024176212905602088
PyPSA-Eur,policy_eu_regain,Germany,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,0.0013056493120512521
PyPSA-Eur,policy_eu_regain,Germany,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,0.0012428649550922967
PyPSA-Eur,policy_eu_regain,Germany,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.00010908431458480649
PyPSA-Eur,policy_eu_regain,Germany,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.00011775305244513502
PyPSA-Eur,policy_eu_regain,Greece,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,1341.8435051151325
PyPSA-Eur,policy_eu_regain,Greece,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,6183.124653152662
PyPSA-Eur,policy_eu_regain,Greece,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.00010852534370812026
PyPSA-Eur,policy_eu_regain,Greece,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.00011685263480228533
PyPSA-Eur,policy_eu_regain,Hungary,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,0.0010124668372957025
PyPSA-Eur,policy_eu_regain,Hungary,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,0.0005364525439801228
PyPSA-Eur,policy_eu_regain,Hungary,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.00010922694805637253
PyPSA-Eur,policy_eu_regain,Hungary,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.00011898723782838932
PyPSA-Eur,policy_eu_regain,Ireland,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,2098.890238975214
PyPSA-Eur,policy_eu_regain,Ireland,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,13382.018620690385
PyPSA-Eur,policy_eu_regain,Ireland,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.00010934080443452257
PyPSA-Eur,policy_eu_regain,Ireland,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.00011773598294524771
PyPSA-Eur,policy_eu_regain,Italy,Investments|Energy Supply|Industry|Feedstocks|Fischer-Tropsch,Meuro/y,2040,355.01091575926193
PyPSA-Eur,policy_eu_regain,Italy,Investments|Energy Supply|Industry|Feedstocks|H2 Electrolysis,Meuro/y,2040,8245.798389741607
PyPSA-Eur,policy_eu_regain,Italy,Investments|Energy Supply|Industry|Feedstocks|Smr,Meuro/y,2040,0.000224226841779491
PyPSA-Eur,policy_eu_regain,Italy,Investments|Energy Supply|Industry|Feedstocks|Smr Cc,Meuro/y,2040,0.0002491075986019279
